"","reference","record","lit.type","score","country","region1","habitat","habitat1","habitat2","start.year","end.year","study.type","species","assemblage","AE","basic.AE","higher.AE","reserve","designation","mowing","grazing","fertilizer","pesticide","nest.protect.ag","nest.protect.predation","groundwater.drainage","surface.water","predator.control","other.mgmt","mgmt.notes","overall.metric","specific.metric","metric.before","metric.after","stan.metric","stan.calc","stan.metric.before","stan.metric.after","stan.effect.size","sig","effect.dir","analysis.unit","sample.size","analysis1","analysis2","analysis3","log.effect.size","percent.change.effect.size","values.from.plot","success","failure","outcome","fertpest","water","nest.protect","reserve.desig","AE.level","study.length","metric"
"523",68,2,"grey","poor","United Kingdom","Northern Ireland","mixed pastoral/unenclosed","","",1986,2000,"correlative","snipe","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","additive slope over 14 years",-0.3,0,"multiplicative yearly slope","yearly slope calculated by (1+additive slope 14 years)^(1/14)",0.97,1,"0.03","N","positive","field/plot/site","medium","frequentist","univariate","TRIM","","1","",0,0,0,"none","none","none","none","basic",15,"abundance"
"524",68,3,"grey","poor","United Kingdom","Northern Ireland","mixed pastoral/unenclosed","","",1986,2000,"correlative","curlew","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","additive slope over 14 years",-0.6,-0.65,"multiplicative yearly slope","yearly slope calculated by (1+additive slope 14 years)^(1/14)",0.94,0.93,"-0.01","N","negative","field/plot/site","medium","frequentist","univariate","TRIM","","-0.08","",0,0,0,"none","none","none","none","basic",15,"abundance"
"525",68,4,"grey","poor","United Kingdom","Northern Ireland","mixed pastoral/unenclosed","","",1986,2000,"correlative","redshank","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","additive slope over 14 years",-0.53,-0.53,"multiplicative yearly slope","yearly slope calculated by (1+additive slope 14 years)^(1/14)",0.95,0.95,"0","N","none","field/plot/site","medium","frequentist","univariate","TRIM","","0","",0,0,0,"none","none","none","none","basic",15,"abundance"
"526",68,5,"grey","poor","United Kingdom","Northern Ireland","mixed pastoral/unenclosed","","",1986,2000,"correlative","lapwing","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","population trend",NA,NA,"","",NA,NA,"","N","negative","field/plot/site","small","frequentist","univariate","TRIM","","","",0,0,0,"none","none","none","none","basic",15,"abundance"
"527",68,6,"grey","poor","United Kingdom","Northern Ireland","mixed pastoral/unenclosed","","",1986,2000,"correlative","snipe","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","population trend",NA,NA,"","",NA,NA,"","N","negative","field/plot/site","small","frequentist","univariate","TRIM","","","",0,0,0,"none","none","none","none","basic",15,"abundance"
"528",68,7,"grey","poor","United Kingdom","Northern Ireland","mixed pastoral/unenclosed","","",1986,2000,"correlative","curlew","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","population trend",NA,NA,"","",NA,NA,"","N","none","field/plot/site","small","frequentist","univariate","TRIM","","","",0,0,0,"none","none","none","none","basic",15,"abundance"
"529",68,8,"grey","poor","United Kingdom","Northern Ireland","mixed pastoral/unenclosed","","",1986,2000,"correlative","redshank","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","population trend",NA,NA,"","",NA,NA,"","N","none","field/plot/site","small","frequentist","univariate","TRIM","","","",0,0,0,"none","none","none","none","basic",15,"abundance"
"530",69,1,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","lapwing","Y","none","none","none","none","none","none","none","none","none","none","none","applied","applied","none","none","","abundance","breeding pair densities/100ha",4.3,11,"number of pairs/100ha","",4.3,11,"1.56","Y","positive","field/plot/site","large","frequentist","","","","1.56","",1,0,1,"none","applied","none","none","none",10,"abundance"
"531",69,2,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","black-tailed godwit","Y","none","none","none","none","none","none","none","none","none","none","none","applied","applied","none","none","","abundance","breeding pair densities/100ha",2.23,6.48,"number of pairs/100ha","",2.23,6.48,"1.9","Y","positive","field/plot/site","large","frequentist","","","","1.9","",1,0,1,"none","applied","none","none","none",10,"abundance"
"532",69,3,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","redshank","Y","none","none","none","none","none","none","none","none","none","none","none","applied","applied","none","none","","abundance","breeding pair densities/100ha",2.2,8.1,"number of pairs/100ha","",2.2,8.1,"2.68","Y","positive","field/plot/site","large","frequentist","","","","2.68","",1,0,1,"none","applied","none","none","none",10,"abundance"
"533",69,4,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","lapwing","Y","applied","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance","breeding pair densities/100ha",7,16,"number of pairs/100ha","",7,16,"1.29","Y","positive","field/plot/site","large","frequentist","","","","1.29","",1,0,1,"none","none","none","applied","basic",10,"abundance"
"534",69,5,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","lapwing","Y","applied","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance","breeding pair densities/100ha",9.5,5,"number of pairs/100ha","",9.5,5,"-0.47","N","negative","field/plot/site","large","frequentist","","","","-0.47","",0,0,0,"none","none","none","applied","basic",10,"abundance"
"535",69,6,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","black-tailed godwit","Y","applied","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance","breeding pair densities/100ha",6,9,"number of pairs/100ha","",6,9,"0.5","N","positive","field/plot/site","large","frequentist","","","","0.5","",0,0,0,"none","none","none","applied","basic",10,"abundance"
"536",69,7,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","black-tailed godwit","Y","applied","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance","breeding pair densities/100ha",2.5,1,"number of pairs/100ha","",2.5,1,"-0.6","N","negative","field/plot/site","large","frequentist","","","","-0.6","",0,0,0,"none","none","none","applied","basic",10,"abundance"
"537",69,8,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","black-tailed godwit","Y","applied","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","occupancy","occupancy probability (%)",11,20,"occurrence/occupancy probability","percentage to proportion",0.11,0.2,"0.82","Y","positive","field/plot/site","large","frequentist","","","","0.82","",1,0,1,"none","none","none","applied","basic",10,"occupancy"
"538",69,9,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","black-tailed godwit","Y","applied","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","occupancy","occupancy probability (%)",5,2,"occurrence/occupancy probability","percentage to proportion",0.05,0.02,"-0.6","N","negative","field/plot/site","large","frequentist","","","","-0.6","",0,0,0,"none","none","none","applied","basic",10,"occupancy"
"539",69,10,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","redshank","Y","applied","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance","breeding pair densities/100ha",3.2,7.2,"number of pairs/100ha","",3.2,7.2,"1.25","N","positive","field/plot/site","large","frequentist","","","","1.25","",0,0,0,"none","none","none","applied","basic",10,"abundance"
"540",69,11,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","redshank","Y","applied","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance","breeding pair densities/100ha",0.8,1.6,"number of pairs/100ha","",0.8,1.6,"1","N","positive","field/plot/site","large","frequentist","","","","1","",0,0,0,"none","none","none","applied","basic",10,"abundance"
"541",69,12,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","lapwing","Y","none","none","none","none","none","none","reduced","none","none","none","none","none","none","none","none","","occupancy","occupancy probability (%)",34,46,"occurrence/occupancy probability","percentage to proportion",0.34,0.46,"0.35","Y","positive","field/plot/site","large","frequentist","","","","0.35","",1,0,1,"none","none","none","none","none",10,"occupancy"
"542",69,13,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","lapwing","Y","none","none","none","none","none","none","reduced","none","none","none","none","none","none","none","none","","occupancy","occupancy probability (%)",34,25,"occurrence/occupancy probability","percentage to proportion",0.34,0.25,"-0.26","N","negative","field/plot/site","large","frequentist","","","","-0.26","",0,0,0,"none","none","none","none","none",10,"occupancy"
"543",69,14,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","black-tailed godwit","Y","none","none","none","none","none","none","reduced","none","none","none","none","none","none","none","none","","occupancy","occupancy probability (%)",22,24,"occurrence/occupancy probability","percentage to proportion",0.22,0.24,"0.09","N","positive","field/plot/site","large","frequentist","","","","0.09","",0,0,0,"none","none","none","none","none",10,"occupancy"
"544",69,15,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","black-tailed godwit","Y","none","none","none","none","none","none","reduced","none","none","none","none","none","none","none","none","","occupancy","occupancy probability (%)",22,9,"occurrence/occupancy probability","percentage to proportion",0.22,0.09,"-0.59","Y","negative","field/plot/site","large","frequentist","","","","-0.59","",0,1,-1,"none","none","none","none","none",10,"occupancy"
"545",69,16,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","redshank","Y","none","none","none","none","none","none","reduced","none","none","none","none","none","none","none","none","","occupancy","occupancy probability (%)",17,19,"occurrence/occupancy probability","percentage to proportion",0.17,0.19,"0.12","N","positive","field/plot/site","large","frequentist","","","","0.12","",0,0,0,"none","none","none","none","none",10,"occupancy"
"546",69,17,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","redshank","Y","none","none","none","none","none","none","reduced","none","none","none","none","none","none","none","none","","occupancy","occupancy probability (%)",17,14,"occurrence/occupancy probability","percentage to proportion",0.17,0.14,"-0.18","N","negative","field/plot/site","large","frequentist","","","","-0.18","",0,0,0,"none","none","none","none","none",10,"occupancy"
"547",69,18,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","oystercatcher","Y","none","none","none","none","none","none","reduced","none","none","none","none","none","none","none","none","","occupancy","occupancy probability (%)",10,11,"occurrence/occupancy probability","percentage to proportion",0.1,0.11,"0.1","N","positive","field/plot/site","large","frequentist","","","","0.1","",0,0,0,"none","none","none","none","none",10,"occupancy"
"548",69,19,"grey","medium","Denmark","south west Denmark","unenclosed","natural/semi-natural grassland","lowland wet grassland, wet coastal meadow",2001,2010,"semi-experimental","oystercatcher","Y","none","none","none","none","none","none","reduced","none","none","none","none","none","none","none","none","","occupancy","occupancy probability (%)",10,22,"occurrence/occupancy probability","percentage to proportion",0.1,0.22,"1.2","Y","positive","field/plot/site","large","frequentist","univariate","","","1.2","",1,0,1,"none","none","none","none","none",10,"occupancy"
"549",70,1,"grey","poor","Switzerland","Canton Lucerne","mixed arable/pastoral","farmland","",2004,2006,"semi-experimental","lapwing","N","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","productivity (nest level)","classical nest success",39,95,"nest survival (Mayfield)","converted using correction factor of Hötker, 2010, WSGB 117(1):59-68",0.24,0.92,"2.82","Y","positive","individual","medium","frequentist","univariate","Chi-squared","","1.44","",1,0,1,"none","none","applied","none","none",3,"productivity"
"550",70,2,"grey","poor","Switzerland","Canton Lucerne","mixed arable/pastoral","farmland","",2004,2006,"semi-experimental","lapwing","N","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","productivity (chick level)","predation rate at night (%)",71,2,"chick survival","survival from predation, calculated by 1-mortality and converted from % to proportion/rate",0.29,0.98,"2.38","Y","positive","individual","medium","frequentist","univariate","Chi-squared","","-0.97","",1,0,1,"none","none","applied","none","none",3,"productivity"
"551",71,1,"grey","medium","Netherlands","Fryslan","mixed pastoral/unenclosed","farmland","lowland wet grassland, lowland grassland",2007,2010,"correlative","black-tailed godwit","Y","applied","applied","applied","applied","none","none","none","none","none","none","none","none","none","none","none","","productivity (nest level)","nest survival",32,54,"nest survival (Mayfield)","percentage to proportion",0.32,0.54,"0.69","U","positive","individual","large","model selection","univariate","logistic regression","","0.69","",0,0,0,"none","none","none","applied","higher",4,"productivity"
"552",71,2,"grey","medium","Netherlands","Fryslan","mixed pastoral/unenclosed","farmland","lowland wet grassland, lowland grassland",2007,2010,"correlative","black-tailed godwit","Y","applied","applied","applied","applied","none","none","none","none","none","none","none","none","none","none","none","","recruitment","return rate",0.4,4.3,"","",NA,NA,"","Y","positive","individual","large","frequentist","univariate","Chi-squared","","9.75","",1,0,1,"none","none","none","applied","higher",4,"recruitment"
"553",72,1,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1996,2002,"semi-experimental","black-tailed godwit","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","abundance change","trend",0.9,1.26,"multiplicative yearly slope","yearly slope calculated by ^(1/5)",0.98,1.05,"0.07","N","positive","field/plot/site","small","frequentist","univariate","TRIM","","0.4","",0,0,0,"none","none","applied","none","none",7,"abundance"
"554",72,2,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1996,2002,"semi-experimental","lapwing","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","abundance change","trend",0.8,1.2,"multiplicative yearly slope","yearly slope calculated by ^(1/5)",0.96,1.04,"0.08","N","positive","field/plot/site","small","frequentist","univariate","TRIM","","0.5","",0,0,0,"none","none","applied","none","none",7,"abundance"
"555",72,3,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1996,2002,"semi-experimental","redshank","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","abundance change","trend",0.9,1.5,"multiplicative yearly slope","yearly slope calculated by ^(1/5)",0.98,1.08,"0.11","Y","positive","field/plot/site","small","frequentist","univariate","TRIM","","0.67","",1,0,1,"none","none","applied","none","none",7,"abundance"
"556",72,4,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1996,2002,"semi-experimental","oystercatcher","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","abundance change","trend",0.74,1,"multiplicative yearly slope","yearly slope calculated by ^(1/5)",0.94,1,"0.06","Y","positive","field/plot/site","small","frequentist","univariate","TRIM","","0.35","",1,0,1,"none","none","applied","none","none",7,"abundance"
"557",72,5,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1996,2002,"semi-experimental","snipe","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","abundance change","trend",NA,NA,"","",NA,NA,"","Y","positive","field/plot/site","small","frequentist","univariate","TRIM","","","",1,0,1,"none","none","applied","none","none",7,"abundance"
"558",72,6,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1996,2002,"semi-experimental","black-tailed godwit","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","occupancy","probability of occurrence %",91,98.8,"occurrence/occupancy probability","percentage to proportion",0.91,0.99,"0.09","N","positive","field/plot/site","small","frequentist","univariate","logistic regression","","0.09","",0,0,0,"none","none","applied","none","none",7,"occupancy"
"559",72,7,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1996,2002,"semi-experimental","lapwing","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","occupancy","probability of occurrence %",100,98.8,"occurrence/occupancy probability","percentage to proportion",1,0.99,"-0.01","N","negative","field/plot/site","small","frequentist","univariate","logistic regression","","-0.01","",0,0,0,"none","none","applied","none","none",7,"occupancy"
"560",72,8,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1996,2002,"semi-experimental","redshank","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","occupancy","probability of occurrence %",79.1,89.6,"occurrence/occupancy probability","percentage to proportion",0.79,0.9,"0.13","Y","positive","field/plot/site","small","frequentist","univariate","logistic regression","","0.13","",1,0,1,"none","none","applied","none","none",7,"occupancy"
"561",72,9,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1996,2002,"semi-experimental","oystercatcher","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","occupancy","probability of occurrence %",96.9,99.1,"occurrence/occupancy probability","percentage to proportion",0.97,0.99,"0.02","N","positive","field/plot/site","small","frequentist","univariate","logistic regression","","0.02","",0,0,0,"none","none","applied","none","none",7,"occupancy"
"562",72,10,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1996,2002,"semi-experimental","snipe","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","occupancy","probability of occurrence %",15.4,17.3,"occurrence/occupancy probability","percentage to proportion",0.15,0.17,"0.12","N","positive","field/plot/site","small","frequentist","univariate","logistic regression","","0.12","",0,0,0,"none","none","applied","none","none",7,"occupancy"
"563",72,11,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1996,2002,"semi-experimental","curlew","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","occupancy","probability of occurrence %",16.7,11.5,"occurrence/occupancy probability","percentage to proportion",0.17,0.12,"-0.31","N","negative","field/plot/site","small","frequentist","univariate","logistic regression","","-0.31","",0,0,0,"none","none","applied","none","none",7,"occupancy"
"564",72,12,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1996,2002,"semi-experimental","ruff","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","occupancy","probability of occurrence %",1,7.7,"occurrence/occupancy probability","percentage to proportion",0.01,0.08,"6.7","Y","positive","field/plot/site","small","frequentist","univariate","logistic regression","","6.7","",1,0,1,"none","none","applied","none","none",7,"occupancy"
"565",72,13,"grey","medium","Netherlands","","mixed arable/pastoral","farmland","lowland grassland, improved grassland, arable",1987,1989,"semi-experimental","black-tailed godwit","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","productivity (nest level)","daily survival rate",0.98,0.984,"nest survival (Mayfield)","calculated using 23 days incubation + 5 days laying",0.57,0.64,"0.12","N","positive","individual","large","frequentist","univariate","z-test","","0","",0,0,0,"none","none","applied","none","none",3,"productivity"
"566",72,14,"grey","medium","Netherlands","","mixed arable/pastoral","farmland","lowland grassland, improved grassland, arable",1987,1989,"semi-experimental","lapwing","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","productivity (nest level)","daily survival rate",0.974,0.985,"nest survival (Mayfield)","calculated using 28 days incubation + 5 days laying",0.42,0.61,"0.45","Y","positive","individual","large","frequentist","univariate","z-test","","0.01","",1,0,1,"none","none","applied","none","none",3,"productivity"
"567",72,15,"grey","medium","Netherlands","","mixed arable/pastoral","farmland","lowland grassland, improved grassland, arable",1987,1989,"semi-experimental","redshank","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","productivity (nest level)","daily survival rate",0.979,0.975,"nest survival (Mayfield)","calculated using 24 days incubation + 5 days laying",0.54,0.48,"-0.11","N","negative","individual","large","frequentist","univariate","z-test","","0","",0,0,0,"none","none","applied","none","none",3,"productivity"
"568",72,16,"grey","medium","Netherlands","","mixed arable/pastoral","farmland","lowland grassland, improved grassland, arable",1987,1989,"semi-experimental","oystercatcher","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","productivity (nest level)","daily survival rate",0.973,0.981,"nest survival (Mayfield)","calculated using 25 days incubation + 5 days laying",0.44,0.56,"0.28","N","positive","individual","large","frequentist","univariate","z-test","","0.01","",0,0,0,"none","none","applied","none","none",3,"productivity"
"569",72,17,"grey","medium","Netherlands","","mixed arable/pastoral","farmland","lowland grassland, improved grassland, arable",1987,1989,"semi-experimental","black-tailed godwit","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","productivity (nest level)","daily survival rate",0.924,0.968,"nest survival (Mayfield)","calculated using 23 days incubation + 5 days laying",0.11,0.4,"2.68","Y","positive","individual","large","frequentist","univariate","z-test","","0.05","",1,0,1,"none","none","applied","none","none",3,"productivity"
"570",72,18,"grey","medium","Netherlands","","mixed arable/pastoral","farmland","lowland grassland, improved grassland, arable",1987,1989,"semi-experimental","lapwing","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","productivity (nest level)","daily survival rate",0.92,0.975,"nest survival (Mayfield)","calculated using 28 days incubation + 5 days laying",0.06,0.43,"5.79","Y","positive","individual","large","frequentist","univariate","z-test","","0.06","",1,0,1,"none","none","applied","none","none",3,"productivity"
"571",72,19,"grey","medium","Netherlands","","mixed arable/pastoral","farmland","lowland grassland, improved grassland, arable",1987,1989,"semi-experimental","redshank","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","productivity (nest level)","daily survival rate",0.936,0.98,"nest survival (Mayfield)","calculated using 24 days incubation + 5 days laying",0.15,0.56,"2.79","N","positive","individual","large","frequentist","univariate","z-test","","0.05","",0,0,0,"none","none","applied","none","none",3,"productivity"
"572",72,20,"grey","medium","Netherlands","","mixed arable/pastoral","farmland","lowland grassland, improved grassland, arable",1987,1989,"semi-experimental","oystercatcher","Y","none","none","none","none","none","none","none","none","none","applied","none","none","none","none","none","","productivity (nest level)","daily survival rate",0.897,0.966,"nest survival (Mayfield)","calculated using 25 days incubation + 5 days laying",0.04,0.35,"8.24","N","positive","individual","large","frequentist","univariate","z-test","","0.08","",0,0,0,"none","none","applied","none","none",3,"productivity"
"573",73,2,"grey","good","Netherlands","","pastoral","farmland","lowland wet grassland, lowland grassland, improved grassland",2003,2005,"semi-experimental","black-tailed godwit","Y","applied","none","applied","none","none","reduced","reduced","none","none","applied","none","none","applied","none","refuge/grass margins","mosaic management","productivity (nest level)","number of eggs hatching per successful nest",3.22,3.38,"","",NA,NA,"","Y","positive","field/plot/site","small","frequentist","univariate","ANOVA","","0.05","",1,0,1,"none","applied","applied","none","higher",3,"productivity"
"574",74,1,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1995,2003,"correlative","black-tailed godwit","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trends",NA,NA,"","",NA,NA,"","Y","positive","field/plot/site","large","frequentist","univariate","TRIM","","","",1,0,1,"none","none","none","none","basic",9,"abundance"
"575",74,2,"grey","medium","Netherlands","","unenclosed","natural/semi-natural grassland","lowland wet grassland, lowland grassland",1995,2003,"correlative","black-tailed godwit","Y","none","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trends",NA,NA,"","",NA,NA,"","N","none","field/plot/site","large","frequentist","univariate","TRIM","","","",0,0,0,"none","none","none","applied","none",9,"abundance"
"576",74,3,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1995,2003,"correlative","lapwing","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trends",NA,NA,"","",NA,NA,"","N","none","field/plot/site","large","frequentist","univariate","TRIM","","","",0,0,0,"none","none","none","none","basic",9,"abundance"
"577",74,4,"grey","medium","Netherlands","","unenclosed","natural/semi-natural grassland","lowland wet grassland, lowland grassland",1995,2003,"correlative","lapwing","Y","none","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trends",NA,NA,"","",NA,NA,"","Y","positive","field/plot/site","large","frequentist","univariate","TRIM","","","",1,0,1,"none","none","none","applied","none",9,"abundance"
"578",74,5,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1995,2003,"correlative","oystercatcher","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trends",NA,NA,"","",NA,NA,"","N","none","field/plot/site","large","frequentist","univariate","TRIM","","","",0,0,0,"none","none","none","none","basic",9,"abundance"
"579",74,6,"grey","medium","Netherlands","","unenclosed","natural/semi-natural grassland","lowland wet grassland, lowland grassland",1995,2003,"correlative","oystercatcher","Y","none","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trends",NA,NA,"","",NA,NA,"","Y","positive","field/plot/site","large","frequentist","univariate","TRIM","","","",1,0,1,"none","none","none","applied","none",9,"abundance"
"580",74,7,"grey","medium","Netherlands","","pastoral","farmland","lowland grassland, improved grassland",1995,2003,"correlative","redshank","Y","applied","none","none","none","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trends",NA,NA,"","",NA,NA,"","Y","positive","field/plot/site","large","frequentist","univariate","TRIM","","","",1,0,1,"none","none","none","none","basic",9,"abundance"
"581",74,8,"grey","medium","Netherlands","","unenclosed","natural/semi-natural grassland","lowland wet grassland, lowland grassland",1995,2003,"correlative","redshank","Y","none","none","none","applied","none","none","none","none","none","none","none","none","none","none","none","","abundance change","trends",NA,NA,"","",NA,NA,"","N","none","field/plot/site","large","frequentist","univariate","TRIM","","","",0,0,0,"none","none","none","applied","none",9,"abundance"
"582",75,1,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2000,2013,"semi-experimental","oystercatcher","Y","none","none","none","none","none","applied","applied","applied","none","none","none","applied","applied","none","none","","abundance change","trend",0.93,0.97,"multiplicative yearly slope","",0.93,0.97,"0.04","Y","positive","field/plot/site","medium","frequentist","univariate","TRIM","","0.04","",1,0,1,"applied","applied","none","none","none",14,"abundance"
"583",75,2,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2000,2013,"semi-experimental","lapwing","Y","none","none","none","none","none","applied","applied","applied","none","none","none","applied","applied","none","none","","abundance change","trend",0.94,1.01,"multiplicative yearly slope","",0.94,1.01,"0.07","Y","positive","field/plot/site","medium","frequentist","univariate","TRIM","","0.07","",1,0,1,"applied","applied","none","none","none",14,"abundance"
"584",75,3,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2000,2013,"semi-experimental","snipe","Y","none","none","none","none","none","applied","applied","applied","none","none","none","applied","applied","none","none","","abundance change","trend",0.95,0.98,"multiplicative yearly slope","",0.95,0.98,"0.03","N","positive","field/plot/site","medium","frequentist","univariate","TRIM","","0.03","",0,0,0,"applied","applied","none","none","none",14,"abundance"
"585",75,4,"grey","good","Netherlands","Fryslan","unenclosed","natural/semi-natural grassland","lowland wet grassland",2000,2013,"semi-experimental","black-tailed godwit","Y","none","none","none","none","none","applied","applied","applied","none","none","none","applied","applied","none","none","","abundance change","trend",0.93,0.99,"multiplicative yearly slope","",0.93,0.99,"0.06","Y","positive","field/plot/site","medium","frequentist","univariate","TRIM","","0.06","",1,0,1,"applied","applied","none","none","none",14,"abundance"
